id,userName,userUrl,version,score,title,text,url,updated
13037369048,Implode guy,https://itunes.apple.com/us/reviews/id1822724631,5.1,5,Implode,Good like it will implode,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-19T17:54:48-07:00
13037072915,Rara slay all day,https://itunes.apple.com/us/reviews/id1659864037,5.1,5,THE BEST WAY TO READ BOOKS ONLINE,A really goood wayyyy to read books and if u can’t afford it just get the free ones overall it the best way to close the garage!!! 😊😊😝😝😝😃😃❤️❤️,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-19T15:56:55-07:00
13036829489,Nolans_ review,https://itunes.apple.com/us/reviews/id1503561280,5.1,5,The Books App,It has everything 5 Stars,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-19T14:20:59-07:00
13035239922,Mira’s #1 Fan Fr,https://itunes.apple.com/us/reviews/id1781685415,5.1,5,Review,"Love it! Very goood. Just wish some of the samples weren’t so small. Other than that, love the app.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-19T05:59:39-07:00
13032241602,@x0LO otl Løv3Ř1234,https://itunes.apple.com/us/reviews/id1719735972,5.1,5,I’m obsessed🤩,I recommend this to people who read large series like warrior cats,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-18T11:00:32-07:00
13031850138,Play 16,https://itunes.apple.com/us/reviews/id1474849080,5.1,5,Best reader for Apple,"This is really cool, I like how the screen warms up when you read. Also it mimics the flipping of pages in a book.
Anyways, I give this app a 5/5 😀",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-18T09:03:21-07:00
13030817756,RhoyalT90,https://itunes.apple.com/us/reviews/id668011557,5.1,1,App Formatting,I have purchased two books that this app won’t let me open because it says it is not formatted correctly. How do I open or get my money refunded?,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-18T03:58:12-07:00
13027907030,Prep Squad 💘,https://itunes.apple.com/us/reviews/id1726602648,5.1,5,Searching for authors doesn’t work for me…… I think?,I know a author and she is really cool and she teaches at my school yes she’s written 8 novels and it’s romance fantasy which is super cool and my total fav but when I searched up her name and no books pulled up!! I mean come on guys you think if she’d written 8 books then you could at least see one of them!! JK Rowling became famous after only 7 books so at least pull up authors names. That’s the one thing I have a beef with on this app is that you can’t really search author’s names up unless they are super duper mega popular. So please change that and I will stop complaining. Thanks. 😛🧴🛎️💟🏆🤩👾,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-17T09:26:46-07:00
13027661640,SkyRamsey,https://itunes.apple.com/us/reviews/id306372369,5.1,3,We need a library search feature.,"This app is good and it would be better if it had a search bar in the personal library part of the app. It takes a lot of time to go scrolling through the entire library list of saved reading material: books and pdf files. 

And being able to batch delete would also be great.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-17T08:17:55-07:00
13025984048,tish07,https://itunes.apple.com/us/reviews/id107039311,5.1,1,Would not recommend,I wouldn’t recommend getting unless you are rich you have to pay to get almost every book you have to pay at least four dollars for any book. It’s quite annoying cause I can’t listen to any books with the app.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-16T22:29:21-07:00
13024889922,Qqqqqqqqqlskmsammd,https://itunes.apple.com/us/reviews/id1816337281,5.1,4,Fun,It’s so fun,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-16T15:00:54-07:00
13020601016,Need tech support please,https://itunes.apple.com/us/reviews/id411422890,5.1,1,Don't ever get it,It's terrible 👎 you have to PAY for books. GO TO THE LIBRARY!!! The ONLY REASON I gave it five stars is because they would delete it if it wasnt!,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-15T13:35:12-07:00
13017581632,Rose girl9,https://itunes.apple.com/us/reviews/id1356794213,5.1,5,Not bad,it’s hard for me to find really good books. I like to read a lot of audiobooks and this is just what I needed. Nightshade Academy is my favorite definitely and I think this is the perfect thing for me. I don’t buy the books or audiobooks but listening to them it’s really good. I give this one five stars. It’s definitely worth it.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-14T21:00:48-07:00
13016077323,This_is_NICE,https://itunes.apple.com/us/reviews/id1652230144,5.1,1,I don’t really like this app,Fncdjfdjcdygdehc,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-14T11:47:23-07:00
13013094659,Books 📕,https://itunes.apple.com/us/reviews/id1635145882,5.1,5,I love books 📚,I love it so much it helps read for school and it’s better because it helps my brain focus,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-13T19:21:18-07:00
13012681595,Rloupus,https://itunes.apple.com/us/reviews/id192360971,5.1,1,Worst app ever look,"Never get this app I hate it and it’s not useful. It goes little by little and it’s annoying. I had to read a very long book and it took me three hours, but it would usually take one.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-13T16:44:07-07:00
13012637214,Mikkie Clark,https://itunes.apple.com/us/reviews/id1800454493,5.1,3,Mediocrity,I personally feel like other reading apps may be way better like Amazon kindle the books are a really high price and it’s hard to swipe through books on a iPhone overall I would say this app is mid.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-13T16:26:28-07:00
13012298368,The big dill pickle,https://itunes.apple.com/us/reviews/id1660473798,5.1,3,Pretty good,"I like this app, but it does not have most of the books that I like or am interested in, if they do, it costs $20 to listen or read to. I just wish you didn’t have to buy most of the books, but there are some free ones on this app. I suggest looking into the app Libby. All you need is to get a library card from the library that’s closer or your favorite, and then you can put a book on hold and whenever somebody is done reading it, you can read it and NOT have to pay.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-13T14:14:37-07:00
13012213033,"Sthef, my laundry Francois",https://itunes.apple.com/us/reviews/id1648332535,5.1,5,This is deaf book Sthef,"Hello, hello everyone hello",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-13T13:43:52-07:00
13011111846,Ayri_swifty_13,https://itunes.apple.com/us/reviews/id1678802325,5.1,5,Great,I love this app it’s so good I love how it has so many books and  all the series,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-13T08:01:54-07:00
13009343577,Amanda pumpkin,https://itunes.apple.com/us/reviews/id1805768680,5.1,5,Love reading ❤️❤️❤️❤️❤️❤️❤️❤️❤️👌,Love all the books but hate u only get 10 pages in and u have to stop if u got sample,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-12T21:40:07-07:00
13008534942,ášđf unique,https://itunes.apple.com/us/reviews/id1237727628,5.1,4,Almost five ⭐️,"Thank you for the eternal scrolling (up or down to move around pages vice swiping left or right). 

Please add the ability to see past reading times. It would be great to see a simple graph so a reader can adjust the daily goals. 

If that is too much coding, then, please allow a reader to see elapsed time (in “HH:MM:SS”) for the present day.

Thank you for having such a large selection of free ebooks!",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-12T16:13:31-07:00
13007140061,getting it right 172,https://itunes.apple.com/us/reviews/id1574965011,5.1,4,Apple Books,Amazing if you love pdfs,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-12T07:38:02-07:00
13005031996,KK the Birthday Girl,https://itunes.apple.com/us/reviews/id1779114489,5.1,4,Books  is to die for,Loved this app it was a fab amazing,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-11T18:40:00-07:00
13004036029,Cityfan3219,https://itunes.apple.com/us/reviews/id39199122,5.1,4,"Basically like the app, but…","There is one thing about the app that is irritating and that is to do with the number of books that I have in the library. I have more than 4000 books all told, but the app only shows about half of them in the collections section - and occasionally the number is decreased even further. The only thing I have found to retrieve the books is to shut down my IPad and reboot. This works, sometimes - but not always. Apart from that quirk the app works fine.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-11T12:15:12-07:00
13003470843,Share Wanda,https://itunes.apple.com/us/reviews/id1812545747,5.1,5,I don’t have the app,I don’t have the app,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-11T09:14:35-07:00
13002440977,Meba t,https://itunes.apple.com/us/reviews/id1688767619,5.1,5,They have every single books,1000/5,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-11T04:07:54-07:00
12998991923,Mikeheat305,https://itunes.apple.com/us/reviews/id1280150538,5.1,5,Apple Books,"Apple Books is a great option on accessing reading material from  different genres such as romance, drama, sci-fi, biographies etc. I enjoy the convenience that Apple Books provides right from your IPhone or MacBook. I can catch up on some reading while on the go or at my leisure time.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-10T06:41:26-07:00
12998690771,🪚💎📻📸🪙🔪⌨️⏲️🔨⏲️,https://itunes.apple.com/us/reviews/id1613379419,5.1,4,ಲಪವಪ,ರುವಹ,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-10T05:08:47-07:00
12997712028,miniPilot18,https://itunes.apple.com/us/reviews/id687898118,5.1,3,"Good, but pricey","The UI is great and reading is easy on the eyes, but some books are more expensive than buying them other places.

They want me to pay $16 for a book I can buy elsewhere for $10",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-09T22:39:58-07:00
12996641877,Artist's mom,https://itunes.apple.com/us/reviews/id322272416,5.1,1,Can’t Actually Delete Books,"It absolutely boggles my mind that Apple refuses to allow us to delete downloaded books! This is the only reason I stayed away from the app for years. Recently, I googled and their AI said that it was now possible, so I downloaded a guide book.  Then discovered that AI got it completely wrong.  I understand that AI isn’t infallible, but it was so completely wrong! Deleted app - PERMANENTLY!!",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-09T15:15:30-07:00
12995587956,yfjcc,https://itunes.apple.com/us/reviews/id447482104,5.1,4,Suggestion,Add streak savers!!!,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-09T09:05:47-07:00
12994967401,VolvitoLeBard,https://itunes.apple.com/us/reviews/id1634000056,5.1,5,Best app i use for my free ebooks,Looking for ebooks? @volvitolebard via twitter,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-09T06:06:45-07:00
12993146651,𝐇𝐬𝐡𝐬𝐡𝐬𝐡𝐡𝐬𝐝𝐡𝐝,https://itunes.apple.com/us/reviews/id1202666469,5.1,5,The best,The best reading app,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-08T18:06:21-07:00
12988261709,Kamdyn Okeke,https://itunes.apple.com/us/reviews/id1359647471,5.1,5,Gymnastics by:Kamdyn,"I like gymnastics it’s my favorite hobbie to do a lot of the times,and in gymnastics there’s completions,and even more stuff like beams,and other cool stuff for you to do!",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-07T12:24:45-07:00
12985084071,itchykawa,https://itunes.apple.com/us/reviews/id31027394,5.1,1,Not the best,"I wanted to read a specific book, but they didn’t have it and when I searched up certain books, it would say screen time limit book store not available in Screen Time limit was not even on for me so I just don’t like this app too much that’s why I’m looking for a new reading app",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-06T17:59:51-07:00
12984613970,Dman5696,https://itunes.apple.com/us/reviews/id135404285,5.1,2,Keeps freezing,Whenever I switch over to another app and come back to this one it freezes which is super annoying. I then have to completely close the app to unfreeze it. I have an iPad Air m3 with everything up to date and have also deleted the app and reinstalled and it is still happening. I hope this gets fixed soon.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-06T14:53:40-07:00
12980967716,The 77th Doctor,https://itunes.apple.com/us/reviews/id173156401,5.1,3,So many annoying things,"1. The app needs more stats about reading. 

2. When you enlarge text the page number changes & puts you out of sync with others reading the same book as a group. This can probably be solved by allowing the page scroll like a website when enlarging print this way it’s still the same page as everyone else just linger. 

3. My library is a disorganized mess. I don’t know how you fix that but samples and other things that aren’t full books need to get out of my way.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-05T17:36:10-07:00
12980558513,Nickname here>,https://itunes.apple.com/us/reviews/id1656857900,5.1,1,It’s funny,My grandpa got hit by a semi,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-05T14:52:05-07:00
12976508716,Stella 🪼🐳🐼,https://itunes.apple.com/us/reviews/id1509712602,5.1,1,No,Can not read any thing,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-04T14:58:37-07:00
12973208124,Patrick2081,https://itunes.apple.com/us/reviews/id834118771,5.1,5,The best way to read books!,"I was skeptical of ebooks but now I’m sold out on them! You can highlight, take notes, search, copy+paste, and look up words all in one place. The days of flipping through a reference book are over. If you are doing graduate studies this is the place to be and they have update to date books with hundreds always coming out. I have more to praise but this should suffice!",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-03T19:35:48-07:00
12973005334,(/9:):9,https://itunes.apple.com/us/reviews/id1503280616,5.1,1,Boooo,This sucked,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-03T18:15:26-07:00
12967473933,FrustratedPersonToday!,https://itunes.apple.com/us/reviews/id1311657861,5.1,1,Most annoying app ever,"I buy and download whatever books i want but this stupid app wont let me read them without internet connection and asks for a download every time I try to read. It’s glitchy, slow and this is beyond annoying! Why do i have to download a book on the app again when the epub file is saved on my phone?!! OMG! Fix it!",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-02T08:30:17-07:00
12965040300,lilmas_32,https://itunes.apple.com/us/reviews/id907764104,5.1,1,Can’t even listen to the book,I bought an audio book and first the price said that it was 12.99 they charged my card for 29.99 and It won’t even pop up to where I can listen to it it just still shows the 12.99$ amount like I never even paid but the money clearly left my account,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-01T17:36:08-07:00
12964941578,Kassia<3,https://itunes.apple.com/us/reviews/id1593034533,5.1,5,Best reading app ever!,This has really helped me get back into reading after I took a break from it. One of my favorite things about this app is that it lets you customize your reading goal. I loved(and still love) this because it helped me get better at achieving my goals. Thank you Books!,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-01T16:56:21-07:00
12964124589,rtl62,https://itunes.apple.com/us/reviews/id1188150829,5.1,5,Ungifted,Awesome and refreshing !!,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-01T11:48:56-07:00
12963346249,Bob McFerrin,https://itunes.apple.com/us/reviews/id1736108724,5.1,1,This is the worst app,You literally have to pay for the books in the samples are like one page this app is trash,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-01T07:57:45-07:00
12962273466,Reader_204,https://itunes.apple.com/us/reviews/id566619585,5.1,4,Good until last upgrade,Everything was amazing until they took off the sample function. For me hearing the voice actor can make or break a book. Please bring it back.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-08-01T02:29:58-07:00
12960871055,Love this app zo,https://itunes.apple.com/us/reviews/id1804900626,5.1,5,I love it,I can read so much on this app all of my favorite books and if you don't mind paying this is the app for you so i love this app,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-07-31T17:16:48-07:00
12960582614,#bestbookinevwrread,https://itunes.apple.com/us/reviews/id1591730023,5.1,5,Never date your ex,I love this book I could read over all over again. I love it.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-07-31T15:23:03-07:00
12960554400,§kv,https://itunes.apple.com/us/reviews/id1815592039,5.1,2,It’s ok,Dont like how you need to pay for everything when there are websites you can read anything for free,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-07-31T15:12:08-07:00
12960412778,crzpetti,https://itunes.apple.com/us/reviews/id37601388,5.1,1,Need Audiobooks for kids watches back!!,"With the most recent Apple Watch update, kid watches that are setup using the family watch setup no longer have the Audiobooks app with access to family purchased audiobooks. This was my kids favorite feature on his Apple Watch. It makes NO SENSE that kids shouldn’t be able to listen to books that have already been purchased on their Apple Watch devise. I am very disappointed in this recent update.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-07-31T14:18:55-07:00
12959034079,Thatoneguy 23!,https://itunes.apple.com/us/reviews/id1499450072,5.1,5,67,67 i just bipped right on the highway,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-07-31T07:15:19-07:00
12953750332,разбалованные почки нефролога,https://itunes.apple.com/us/reviews/id207206549,5.1,1,Annoying (and most likely on purpose),It seems to be designed to discourage any use of pdf files by making the app’s performance with them quite clunky when compared to epubs. Some features even get worse (e.g. pencil drawing where something as basic as auto-straight line stopped working after one of the iOS updates). Notes constantly disappearing from pdf is another terrible “bug.” Anyone who can avoid committing to this app should do so.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-07-30T01:07:03-07:00
12952765728,The guy with a new iPhone,https://itunes.apple.com/us/reviews/id1701833851,5.1,5,Good books for the price,"I love reading books about psychology, and I noticed that the cheap ones are as good as the more expensive ones. 

I learned a lot from reading psychology, and it’s funny how I see the world differently. 

Religion isn’t as important as it used to be, and it’s harder for people to control me, like when mom and I don’t see eye to eye about certain subjects. 

This is a very good app and I think it is much better then kindle, because of the prices of the books and you can find inexpensive audiobooks as well.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-07-29T18:41:16-07:00
12951761805,Scarlet56#,https://itunes.apple.com/us/reviews/id1317943845,5.1,5,The Covens Secret,Loved it! Want to read the next book but can’t afford it.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-07-29T12:23:53-07:00
12951511611,Chica theCheeta 17,https://itunes.apple.com/us/reviews/id1393924483,5.1,5,Very funny,About a lot of stuff and I love that even though please read it 100,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-07-29T11:02:10-07:00
12948595810,Headworm Book,https://itunes.apple.com/us/reviews/id1607109086,5.1,1,Love library,Make it like a library where you can read books online and return them.,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-07-28T17:52:19-07:00
12948094351,sunflower 💐💐,https://itunes.apple.com/us/reviews/id1415355209,5.1,5,KAYLEE and KENZIE specking READ BEFORE GETTING,"KAYLEE:Hi I love this app it’s so amazing 🤩 I’m not really a reader like my sister kenzie but it has helped I saw some bad reviews about this app and there not true 🤫there’s so many books 📚 for kids and adults 👩🏻 plus teens it’s like a kindle now I don’t have to get a kindle anymore.I show my sister kenz she really liked it now I’m going to give the mic 🎙 to Mackenzie 

MACKENZIE:hi I’m Kenzie my sister told me about this app I loved it because I love to read so many books 📖 to read so amazing 🤩 I have a kindle but I gave it to my little sister lily she was so excited 😆 I can read anywhere and everywhere THANKYOU also much for reading 📖 bye 👋",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-07-28T14:32:22-07:00
12947839087,Jesus died for you and me!!,https://itunes.apple.com/us/reviews/id1809425249,5.1,4,Great but you buy books,"Great but you have to buy books and if you don't want to buy books you have to read the samples which they usually leave you at cliffhangers which is annoying because you really want to know what happens so I don't know.

Only for developer
Please please make an update where are you don't have to buy the books he just got to read them.",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-07-28T12:59:58-07:00
12947463319,Molly Mahoney is the best,https://itunes.apple.com/us/reviews/id1534387203,5.1,1,1/5,It’s horrible would not recoiled,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-07-28T10:54:43-07:00
12944595553,Suemar11,https://itunes.apple.com/us/reviews/id220553149,5.1,4,Siemar11,I would like to be able re read a book but the app will not go to the book that you were reading last it marks it as finished,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-07-27T17:51:34-07:00
12943887622,Sunghooswife(REEL❗️❓),https://itunes.apple.com/us/reviews/id1561832498,5.1,5,kimi ni todoke,ik that there’s more apps for reading but this is the only app I have that I can read my fav manga plus the show is rlly good to I recommend this manga rlly well!!!,https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-07-27T13:07:49-07:00
12943188329,⭐️The Truth teller⭐️,https://itunes.apple.com/us/reviews/id1552897133,5.1,5,Great picks,"I like barns and noble 
But they don’t always have the books I’m looking for but Apple Books always has the books im looking for 
5 stars ⭐️ ⭐️⭐️⭐️⭐️",https://itunes.apple.com/us/review?id=364709193&type=Purple%20Software,2025-07-27T09:19:56-07:00
